調價日期,無鉛汽油92,無鉛汽油95,無鉛汽油98,超級/高級柴油,二行程無鉛,煤油,甲種漁船油(KL),乙種漁船油(KL),低硫燃料油(0.5%)(KL),甲種低硫燃料油/低硫鍋爐油(0.5%)(KL),特種低硫燃料油(KL),低硫鍋爐油(1%)(KL)
2016/10/31,23.8,25.3,27.3,21.4,28,35.3,14193,9278,12229,12866,19053,12336
2016/10/24,24,25.5,27.5,21.6,28,35.3,14393,9478,12229,12866,19053,12336
2016/10/19,24,25.5,27.5,21.7,28,35.3,14493,9578,12229,12866,19053,12336
2016/10/17,24,25.5,27.5,21.7,28,34.4,14493,9578,12229,12866,19053,12336
2016/10/12,23.8,25.3,27.3,21.4,28,34.4,14193,9278,12229,12866,19053,12336
2016/10/10,23.8,25.3,27.3,21.4,28,32.3,14193,9278,12229,12866,19053,12336
2016/10/6,22.7,24.2,26.2,20.2,28,32.3,12993,8078,12229,12866,19053,12336
2016/10/5,22.7,24.2,26.2,20.2,28,32.3,12993,8078,12178,12911,19053,12336
2016/10/3,22.7,24.2,26.2,20.2,28,31.4,12993,8078,12178,12911,19053,12336
2016/9/26,22.6,24.1,26.1,20.1,28,31.4,12893,7978,12178,12911,19053,12336
2016/9/20,22.7,24.2,26.2,20.2,28,31.4,12993,8078,12178,12911,19053,12336
2016/9/19,22.7,24.2,26.2,20.2,28,32.3,12993,8078,12178,12911,19053,12336
2016/9/7,22.9,24.4,26.4,20.4,28,32.3,13193,8278,12178,12911,19053,12336
2016/9/6,22.9,24.4,26.4,20.4,28,33.2,13193,8278,12178,12911,19053,12336
2016/9/5,22.9,24.4,26.4,20.4,28,33.2,13193,8278,12191,12975,19053,12336
2016/8/29,23.4,24.9,26.9,20.9,28,33.2,13693,8778,12191,12975,19053,12336
2016/8/24,23.3,24.8,26.8,20.8,28,33.2,13593,8678,12191,12975,19053,12336
2016/8/22,23.3,24.8,26.8,20.8,28,30.5,13593,8678,12191,12975,19053,12336
2016/8/17,22.2,23.7,25.7,19.7,28,30.5,12493,7578,12191,12975,19053,12336
2016/8/15,22.2,23.7,25.7,19.7,28,29.3,12493,7578,12191,12975,19053,12336
2016/8/10,21.8,23.3,25.3,19.2,28,29.3,11993,7078,12191,12975,19053,12336
2016/8/8,21.8,23.3,25.3,19.2,28,30.8,11993,7078,12191,12975,19053,12336
2016/8/6,22.1,23.6,25.6,19.5,28,30.8,12293,7378,12191,12975,19053,12336
2016/8/3,22.1,23.6,25.6,19.5,28,30.8,12293,7378,11503,12333,19053,12336
2016/8/1,22.1,23.6,25.6,19.5,28,32.3,12293,7378,11503,12333,19053,12336
2016/7/27,22.7,24.2,26.2,20.1,28,32.3,12893,7978,11503,12333,19053,12336
2016/7/25,22.7,24.2,26.2,20.1,28,32.9,12893,7978,11503,12333,19053,12336
2016/7/20,22.7,24.2,26.2,20.2,28,32.9,12993,8078,11503,12333,19053,12336
2016/7/18,22.7,24.2,26.2,20.2,28,33.4,12993,8078,11503,12333,19053,12336
2016/7/11,23.1,24.6,26.6,20.6,28,33.4,13393,8478,11503,12333,19053,12336
2016/7/6,23.4,24.9,26.9,20.9,28,33.4,13693,8778,11503,12333,19053,12336
2016/7/4,23.4,24.9,26.9,20.9,28,33.4,13693,8778,10795,11534,19053,12336
2016/6/27,23.6,25.1,27.1,21.1,28,33.4,13893,8978,10795,11534,19053,12336
2016/6/22,23.4,24.9,26.9,21,28,33.4,13793,8878,10795,11534,19053,12336
2016/6/20,23.4,24.9,26.9,21,28,34.9,13793,8878,10795,11534,19053,12336
2016/6/13,23.9,25.4,27.4,21.5,28,34.9,14293,9378,10795,11534,19053,12336
2016/6/6,23.6,25.1,27.1,21.2,28,34.9,13993,9078,10795,11534,19053,12336
2016/6/1,23.6,25.1,27.1,21.1,28,34.9,13893,8978,10110,10689,19053,12336
2016/5/30,23.6,25.1,27.1,21.1,28,34.4,13893,8978,10110,10689,19053,12336
2016/5/25,23.6,25.1,27.1,21.2,28,34.4,13993,9078,10110,10689,19053,12336
2016/5/23,23.6,25.1,27.1,21.2,28,32.6,13993,9078,10110,10689,19053,12336
2016/5/16,22.9,24.4,26.4,20.4,28,32.6,13193,8278,10110,10689,19053,12336
2016/5/11,22.6,24.1,26.1,20.1,28,32.6,12893,7978,10110,10689,19053,12336
2016/5/6,22.6,24.1,26.1,20.1,28,33.2,12893,7978,10110,10689,19053,12336
2016/5/4,22.6,24.1,26.1,20.1,28,33.2,12893,7978,10729,10908,19053,12336
2016/5/2,22.6,24.1,26.1,20.1,28,31.1,12893,7978,10729,10908,19053,12336
2016/4/25,22.1,23.6,25.6,19.5,28,31.1,12293,7378,10729,10908,19053,12336
2016/4/20,22,23.5,25.5,19.4,28,31.1,12193,7278,10729,10908,19053,12336
2016/4/18,22,23.5,25.5,19.4,28,29,12193,7278,10729,10908,19053,12336
2016/4/11,20.9,22.4,24.4,18.3,28,29,11093,6178,10729,10908,19053,12336
2016/4/6,21.1,22.6,24.6,18.4,28,29,11193,6278,10729,10908,19053,12336
2016/4/4,21.1,22.6,24.6,18.4,28,29,11193,6278,12261,12261,19053,12336
2016/4/1,21.4,22.9,24.9,18.8,28,29,11593,6678,12261,12261,19053,12336
2016/3/28,21.4,22.9,24.9,18.8,28,29,11593,6678,12261,12261,19053,12336
2016/3/23,21.2,22.7,24.7,18.6,28,29,11393,6478,12261,12261,19053,12336
2016/3/21,21.2,22.7,24.7,18.6,28,28.7,11393,6478,12261,12261,19053,12336
2016/3/16,21.3,22.8,24.8,18.6,28,28.7,11393,6478,12261,12261,19053,12336
2016/3/14,21.3,22.8,24.8,18.6,28,26.3,11393,6478,12261,12261,19053,12336
2016/3/9,20.4,21.9,23.9,17.7,28,26.3,10493,5578,12261,12261,19053,12336
2016/3/7,20.4,21.9,23.9,17.7,28,24.5,10493,5578,12261,12261,19053,12336
2016/3/6,19.9,21.4,23.4,17.2,28,24.5,9993,5078,12261,12261,19053,12336
2016/3/2,19.9,21.4,23.4,17.2,28,24.5,9993,5078,13252,13252,19053,12336
2016/2/29,19.9,21.4,23.4,17.2,28,24.8,9993,5078,13252,13252,19053,12336
2016/2/24,19.9,21.4,23.4,17.1,28,24.8,9893,4978,13252,13252,19053,12336
2016/2/22,19.9,21.4,23.4,17.1,28,23.3,9893,4978,13252,13252,19053,12336
2016/2/17,19,20.5,22.5,16.2,28,23.3,8993,4078,13252,13252,19053,12336
2016/2/15,19,20.5,22.5,16.2,28,22.1,8993,4078,13252,13252,19053,12336
2016/2/8,19.9,21.4,23.4,17.1,28,22.1,9893,4978,13252,13252,19053,12336
2016/2/6,19.3,20.8,22.8,16.5,28,22.1,9293,4378,13252,13252,19053,12336
2016/2/3,19.3,20.8,22.8,16.5,28,22.1,9293,4378,13732,13856,19053,12336
2016/2/1,19.3,20.8,22.8,16.5,28,20.1,9293,4378,13732,13856,19053,12336
2016/1/27,18.3,19.8,21.8,15.5,28,20.1,8293,3378,13732,13856,19053,12336
2016/1/25,18.3,19.8,21.8,15.5,28,20.6,8293,3378,13732,13856,19053,12336
2016/1/20,18.4,19.9,21.9,15.9,28,20.6,8693,3778,13732,13856,19053,12336
2016/1/18,18.4,19.9,21.9,15.9,28,21.6,8693,3778,13732,13856,19053,12336
2016/1/13,19.5,21,23,17,28,21.6,9793,4878,13732,13856,19053,12336
2016/1/11,19.5,21,23,17,28,22.1,9793,4878,13732,13856,19053,12336
2016/1/6,19.9,21.4,23.4,17.4,28,22.1,10193,5278,13732,13856,19053,12336
2015/12/30,19.9,21.4,23.4,17.4,28,22.6,10193,5278,13834,13999,19053,12336
2015/12/28,19.9,21.4,23.4,17.4,28,22.7,10193,5278,13834,13999,19053,12336
2015/12/23,20.1,21.6,23.6,17.6,28,22.7,10393,5478,13834,13999,19053,12336
2015/12/21,20.1,21.6,23.6,17.6,28,23.4,10393,5478,13834,13999,19053,12336
2015/12/16,20.8,22.3,24.3,18.4,28,23.4,11193,6278,13834,13999,19053,12336
2015/12/14,20.8,22.3,24.3,18.4,28,25,11193,6278,13834,13999,19053,12336
2015/12/9,21.6,23.1,25.1,19.3,28,25,12093,7178,13834,13999,19053,12336
2015/12/7,21.6,23.1,25.1,19.3,28,25.6,12093,7178,13834,13999,19053,12336
2015/12/6,21.7,23.2,25.2,19.5,28,25.6,12293,7378,13834,13999,19053,12336
2015/11/30,21.7,23.2,25.2,19.5,28,25.6,12293,7378,13889,14289,19053,12336
2015/11/25,21.5,23,25,19.2,28,25.6,11993,7078,13889,14289,19053,12336
2015/11/23,21.5,23,25,19.2,28,26.6,11993,7078,13889,14289,19053,12336
2015/11/18,22.2,23.7,25.7,20,28,26.6,12793,7878,13889,14289,19053,12336
2015/11/16,22.2,23.7,25.7,20,28,27.4,12793,7878,13889,14289,19053,12336
2015/11/11,22.8,24.3,26.3,20.6,28,27.4,13393,8478,13889,14289,19053,12336
2015/11/9,22.8,24.3,26.3,20.6,28,26.5,13393,8478,13889,14289,19053,12336
2015/11/6,22.6,24.1,26.1,20.4,28,26.5,13193,8278,13889,14289,19053,12336
2015/10/28,22.6,24.1,26.1,20.4,28,26.5,13193,8278,14348,14561,19053,12336
2015/10/26,22.6,24.1,26.1,20.4,28,27,13193,8278,14348,14561,19053,12336
2015/10/21,23.2,24.7,26.7,21.1,28,27,13893,8978,14348,14561,19053,12336
2015/10/19,23.2,24.7,26.7,21.1,28,27.5,13893,8978,14348,14561,19053,12336
2015/10/12,23.6,25.1,27.1,21.5,28,27.5,14293,9378,14348,14561,19053,12336
2015/10/6,22.8,24.3,26.3,20.6,28,27.5,13393,8478,14348,14561,19053,12336
2015/9/28,22.8,24.3,26.3,20.6,28,27.5,13393,8478,14821,15091,19053,12336
2015/9/21,22.7,24.2,26.2,20.5,28,27.5,13293,8378,14821,15091,19053,12336
2015/9/14,23.1,24.6,26.6,20.9,28,27.5,13693,8778,14821,15091,19053,12336
2015/9/9,23.4,24.9,26.9,21.3,28,27.5,14093,9178,14821,15091,19053,12336
2015/9/7,23.4,24.9,26.9,21.3,28,27,14093,9178,14821,15091,19053,12336
2015/9/6,22.4,23.9,25.9,20.1,28,27,12893,7978,14821,15091,19053,12336
2015/9/2,22.4,23.9,25.9,20.1,28,27,12893,7978,15087,15770,19053,12336
2015/8/31,22.4,23.9,25.9,20.1,28,26,12893,7978,15087,15770,19053,12336
2015/8/24,23.1,24.6,26.6,20.9,28,26,13693,8778,15087,15770,19053,12336
2015/8/17,23.4,24.9,26.9,21.3,28,26,14093,9178,15087,15770,19053,12336
2015/8/12,23.3,24.8,26.8,21.2,28,26,13993,9078,15087,15770,19053,12336
2015/8/10,23.3,24.8,26.8,21.2,28,27,13993,9078,15087,15770,19053,12336
2015/8/6,24.1,25.6,27.6,22,28,27,14793,9878,15087,15770,19053,12336
2015/8/5,24.1,25.6,27.6,22,28,27,14793,9878,15343,16188,19053,12336
2015/8/3,24.1,25.6,27.6,22,28,28,14793,9878,15343,16188,19053,12336
2015/7/29,24.5,26,28,22.4,28,28,15193,10278,15343,16188,19053,12336
2015/7/27,24.5,26,28,22.4,28,28.5,15193,10278,15343,16188,19053,12336
2015/7/22,24.7,26.2,28.2,22.7,28,28.5,15493,10578,15343,16188,19053,12336
2015/7/15,24.7,26.2,28.2,22.7,28,29,15493,10578,15343,16188,19053,12336
2015/7/13,24.7,26.2,28.2,22.7,28,30,15493,10578,15343,16188,19053,12336
2015/7/6,25.5,27,29,23.6,28,30,16393,11478,15343,16188,19053,12336
2015/7/1,25.6,27.1,29.1,23.7,28,30,16493,11578,15426,16748,19053,12336
2015/6/29,25.6,27.1,29.1,23.7,28,30.5,16493,11578,15426,16748,19053,12336
2015/6/22,25.7,27.2,29.2,23.8,28,30.5,16593,11678,15426,16748,19053,12336
2015/6/17,25.9,27.4,29.4,24.1,28,30.5,16893,11978,15426,16748,19053,12336
2015/6/15,25.9,27.4,29.4,24.1,28,30,16893,11978,15426,16748,19053,12336
2015/6/10,25.7,27.2,29.2,23.8,28,30,16593,11678,15426,16748,19053,12336
2015/6/8,25.7,27.2,29.2,23.8,28,30.5,16593,11678,15426,16748,19053,12336
2015/6/6,25.6,27.1,29.1,23.6,28,30.5,16393,11478,15426,16748,19053,12336
2015/6/3,25.6,27.1,29.1,23.6,28,30.5,16393,11478,15426,16679,19053,12336
2015/6/1,25.6,27.1,29.1,23.6,28,32,16393,11478,15426,16679,19053,12336
2015/5/25,25.9,27.4,29.4,24,28,32,16793,11878,15426,16679,19053,12336
2015/5/18,26.1,27.6,29.6,24.2,28,32,16993,12078,15426,16679,19053,12336
2015/5/13,26.3,27.8,29.8,24.4,28,32,17193,12278,15426,16679,19053,12336
2015/5/11,26.3,27.8,29.8,24.4,28,31.5,17193,12278,15426,16679,19053,12336
2015/5/6,25.7,27.2,29.2,23.8,28,31.5,16593,11678,15426,16679,19053,12336
2015/5/4,25.7,27.2,29.2,23.8,28,31,16593,11678,15744,17084,19053,12336
2015/4/29,25.5,27,29,23.6,28,31,16393,11478,15744,17084,19053,12336
2015/4/27,25.5,27,29,23.6,28,30.5,16393,11478,15744,17084,19053,12336
2015/4/22,25.2,26.7,28.7,23.2,28,30.5,15993,11078,15744,17084,19053,12336
2015/4/20,25.2,26.7,28.7,23.2,28,29.5,15993,11078,15744,17084,19053,12336
2015/4/13,24.4,25.9,27.9,22.4,28,29.5,15193,10278,15744,17084,19053,12336
2015/4/6,24.1,25.6,27.6,22.1,28,29.5,14893,9978,15744,17084,19053,12336
2015/4/1,24.2,25.7,27.7,22.2,28,29.5,14993,10078,16192,17140,19053,12336
2015/3/30,24.2,25.7,27.7,22.2,28,29,14993,10078,16192,17140,19053,12336
2015/3/25,23.7,25.2,27.2,21.7,28,29,14493,9578,16192,17140,19053,12336
2015/3/23,23.7,25.2,27.2,21.7,28,30,14493,9578,16192,17140,19053,12336
2015/3/18,24.5,26,28,22.6,28,30,15393,10478,16192,17140,19053,12336
2015/3/16,24.5,26,28,22.6,28,30.5,15393,10478,16192,17140,19053,12336
2015/3/9,25.2,26.7,28.7,23.3,28,30.5,16093,11178,16192,17140,19053,12336
2015/3/6,25,26.5,28.5,23.1,28,30.5,15893,10978,16192,17140,19053,12336
2015/3/2,25,26.5,28.5,23.1,28,30.5,15893,10978,17280,17677,19053,12336
2015/2/23,25.3,26.8,28.8,23.4,28,30.5,16193,11278,17280,17677,19053,12336
2015/2/17,24.5,26,28,22.5,28,30.5,15293,10378,17280,17677,19053,12336
2015/2/16,24.5,26,28,22.5,28,29.5,15293,10378,17280,17677,19053,12336
2015/2/11,24,25.5,27.5,21.9,28,29.5,14693,9778,17280,17677,19053,12336
2015/2/9,24,25.5,27.5,21.9,28,28.5,14693,9778,17280,17677,19053,12336
2015/2/6,22.1,23.6,25.6,19.9,28,28.5,12693,7778,17280,17677,19053,12336
2015/2/4,22.1,23.6,25.6,19.9,28,28.5,12693,7778,19018,19913,19053,12336
2015/2/2,22.1,23.6,25.6,19.9,28,28,12693,7778,19018,19913,19053,12336
2015/1/28,22.2,23.7,25.7,19.9,28,28,12693,7778,19018,19913,19053,12336
2015/1/26,22.2,23.7,25.7,19.9,28,27.5,12693,7778,19018,19913,19053,12336
2015/1/21,22.1,23.6,25.6,19.8,28,27.5,12593,7678,19018,19913,19053,12336
2015/1/19,22.1,23.6,25.6,19.8,28,28,12593,7678,19018,19913,19053,12336
2015/1/14,23.1,24.6,26.6,20.9,28,28,13693,8778,19018,19913,19053,12336
2015/1/12,23.1,24.6,26.6,20.9,28,29,13693,8778,19018,19913,19053,12336
2015/1/7,24.3,25.8,27.8,22.3,28,29,15093,10178,19018,19913,19053,12336
2015/1/6,24.3,25.8,27.8,22.3,28,29.5,15093,10178,19018,19913,19053,12336
2015/1/5,24.3,25.8,27.8,22.3,28,29.5,15093,10178,20010,21532,19053,12336
2014/12/29,25,26.5,28.5,23,28,29.5,15793,10878,20010,21532,19053,12336
2014/12/24,24.9,26.4,28.4,22.9,28,29.5,15693,10778,20010,21532,19053,12336
2014/12/22,24.9,26.4,28.4,22.9,28,30.5,15693,10778,20010,21532,19053,12336
2014/12/17,25.9,27.4,29.4,24,28,30.5,16793,11878,20010,21532,19053,12336
2014/12/15,25.9,27.4,29.4,24,28,32.5,16793,11878,20010,21532,19053,12336
2014/12/10,26.9,28.4,30.4,25.1,28,32.5,17893,12978,20010,21532,19053,12336
2014/12/8,26.9,28.4,30.4,25.1,28,34.5,17893,12978,20010,21532,19053,12336
2014/12/6,28.1,29.6,31.6,26.4,28,34.5,19193,14278,20010,21532,19053,12336
2014/12/3,28.1,29.6,31.6,26.4,28,34.5,19193,14278,20837,22663,19053,12336
2014/12/1,28.1,29.6,31.6,26.4,28,35.5,19193,14278,20837,22663,19053,12336
2014/11/24,28.3,29.8,31.8,26.7,28,35.5,19493,14578,20837,22663,19053,12336
2014/11/19,28.7,30.2,32.2,27.1,28,35.5,19893,14978,20837,22663,19053,12336
2014/11/17,28.7,30.2,32.2,27.1,28,36,19893,14978,20837,22663,19053,12336
2014/11/10,29.2,30.7,32.7,27.7,28,36,20493,15578,20837,22663,19053,12336
2014/11/6,29.8,31.3,33.3,28.4,28,36,21193,16278,20837,22663,19053,12336
2014/11/3,29.8,31.3,33.3,28.4,28,36,21193,16278,20993,22834,19053,12336
2014/10/27,29.8,31.3,33.3,28.3,28,36,21093,16178,20993,22834,19053,12336
2014/10/22,30,31.5,33.5,28.5,28,36,21293,16378,20993,22834,19053,12336
2014/10/20,30,31.5,33.5,28.5,28,36.5,21293,16378,20993,22834,19053,12336
2014/10/15,30.9,32.4,34.4,29.5,28,36.5,22293,17378,20993,22834,19053,12336
2014/10/13,30.9,32.4,34.4,29.5,28,37.4,22293,17378,20993,22834,19053,12336
2014/10/8,31.5,33,35,30.2,28,37.4,22993,18078,20993,22834,19053,12336
2014/10/6,31.5,33,35,30.2,28,37.9,22993,18078,20993,22834,19053,12336
2014/10/1,31.7,33.2,35.2,30.4,28,37.9,23193,18278,20993,22834,19053,12336
2014/9/29,31.7,33.2,35.2,30.4,28,38.3,23193,18278,20993,22834,19053,12336
2014/9/24,31.9,33.4,35.4,30.6,28,38.3,23393,18478,20993,22834,19053,12336
2014/9/22,31.9,33.4,35.4,30.6,28,38.8,23393,18478,20993,22834,19053,12336
2014/9/17,32,33.5,35.5,30.7,28,38.8,23493,18578,20993,22834,19053,12336
2014/9/15,32,33.5,35.5,30.7,28,39.5,23493,18578,20993,22834,19053,12336
2014/9/8,32.5,34,36,31.3,28,39.5,24093,19178,20993,22834,19053,12336
2014/9/3,32.7,34.2,36.2,31.4,28,39.5,24193,19278,20993,22834,19053,12336
2014/9/1,32.7,34.2,36.2,31.4,28,40,24193,19278,20993,22834,19053,12336
2014/8/27,32.5,34,36,31.3,28,40,24093,19178,20993,22834,19053,12336
2014/8/25,32.5,34,36,31.3,28,40.5,24093,19178,20993,22834,19053,12336
2014/8/20,32.8,34.3,36.3,31.6,28,40.5,24393,19478,20993,22834,19053,12336
2014/8/18,32.8,34.3,36.3,31.6,28,41,24393,19478,20993,22834,19053,12336
2014/8/11,33.1,34.6,36.6,32,28,41,24793,19878,20993,22834,19053,12336
2014/8/4,33.4,34.9,36.9,32.3,28,41,25093,20178,20993,22834,19053,12336
2014/8/2,33.5,35,37,32.4,28,41,25193,20278,20993,22834,19053,12336
2014/7/28,33.5,35,37,32.4,28,41,25193,20278,21618,23334,19053,12336
2014/7/21,33.4,34.9,36.9,32.2,28,41,24993,20078,21618,23334,19053,12336
2014/7/16,33.6,35.1,37.1,32.5,28,41,25293,20378,21618,23334,19053,12336
2014/7/14,33.6,35.1,37.1,32.5,28,41.5,25293,20378,21618,23334,19053,12336
2014/7/9,34,35.5,37.5,33,28,41.5,25793,20878,21618,23334,19053,12336
2014/7/7,34,35.5,37.5,33,28,42.5,25793,20878,21618,23334,19053,12336
2014/7/2,34.4,35.9,37.9,33.4,28,42.5,26193,21278,21618,23334,19053,12336
2014/6/30,34.4,35.9,37.9,33.4,28,42.5,26193,21278,21268,23012,19053,12336
2014/6/25,34.5,36,38,33.5,28,42.5,26293,21378,21268,23012,19053,12336
2014/6/23,34.5,36,38,33.5,28,41.5,26293,21378,21268,23012,19053,12336
2014/6/18,33.9,35.4,37.4,32.8,28,41.5,25593,20678,21268,23012,19053,12336
2014/6/16,33.9,35.4,37.4,32.8,28,39,25593,20678,21268,23012,19053,12336
2014/6/9,33.7,35.2,37.2,32.5,28,39,25293,20378,21268,23012,19053,12336
2014/6/4,33.9,35.4,37.4,32.8,28,39,25593,20678,21268,23012,19053,12336
2014/6/2,33.9,35.4,37.4,32.8,28,41,25593,20678,21268,23012,19053,12336
2014/5/26,34,35.5,37.5,32.9,28,41,25693,20778,21021,22779,19053,12336
2014/5/19,33.8,35.3,37.3,32.7,28,41,25493,20578,21021,22779,19053,12336
2014/5/12,33.5,35,37,32.4,28,41,25193,20278,21021,22779,19053,12336
2014/5/7,33.7,35.2,37.2,32.6,28,41,25393,20478,21021,22779,19053,12336
2014/5/5,33.7,35.2,37.2,32.6,28,41.5,25393,20478,21021,22779,19053,12336
2014/5/2,33.9,35.4,37.4,32.8,28,41.5,25593,20678,21021,22779,19053,12336
2014/4/28,33.9,35.4,37.4,32.8,28,41.5,25593,20678,21408,23104,19053,12336
2014/4/23,33.8,35.3,37.3,32.7,28,41.5,25493,20578,21408,23104,19053,12336
2014/4/21,33.8,35.3,37.3,32.7,28,41,25493,20578,21408,23104,19053,12336
2014/4/7,33.4,34.9,36.9,32.2,28,41,24993,20078,21408,23104,19053,12336
2014/4/2,33.7,35.2,37.2,32.6,28,41,25393,20478,21408,23104,19053,12336
2014/3/31,33.7,35.2,37.2,32.6,28,40.7,25393,20478,21646,23259,19053,12336
2014/3/26,33.6,35.1,37.1,32.4,28,40.7,25193,20278,21646,23259,19053,12336
2014/3/24,33.6,35.1,37.1,32.4,28,41,25193,20278,21646,23259,19053,12336
2014/3/19,33.6,35.1,37.1,32.5,28,41,25293,20378,21646,23259,19053,12336
2014/3/17,33.6,35.1,37.1,32.5,28,41.5,25293,20378,21646,23259,19053,12336
2014/3/12,33.9,35.4,37.4,32.7,28,41.5,25493,20578,21646,23259,19053,12336
2014/3/10,33.9,35.4,37.4,32.7,28,42,25493,20578,21646,23259,19053,12336
2014/3/3,33.9,35.4,37.4,32.9,28,42,25693,20778,21646,23259,19053,12336
2014/3/2,34,35.5,37.5,32.9,28,42,25693,20778,21646,23259,19053,12336
2014/2/26,34,35.5,37.5,32.9,28,42,25693,20778,21590,23222,19053,12336
2014/2/24,34,35.5,37.5,32.9,28,41,25693,20778,21590,23222,19053,12336
2014/2/17,33.8,35.3,37.3,32.7,28,41,25493,20578,21590,23222,19053,12336
2014/2/10,33.4,34.9,36.9,32.3,28,41,25093,20178,21590,23222,19053,12336
2014/2/7,33.7,35.2,37.2,32.6,28,41,25393,20478,21590,23222,19053,12336
2014/1/27,33.7,35.2,37.2,32.6,28,41,25393,20478,21328,23076,19053,12336
2014/1/20,33.4,34.9,36.9,32.2,28,41,24993,20078,21328,23076,19053,12336
2014/1/15,33.5,35,37,32.4,28,41,25193,20278,21328,23076,19053,12336
2014/1/13,33.5,35,37,32.4,28,41.6,25193,20278,21328,23076,19053,12336
2014/1/8,33.9,35.4,37.4,32.8,28,41.6,25593,20678,21328,23076,19053,12336
2014/1/6,33.9,35.4,37.4,32.8,28,42.3,25593,20678,21328,23076,19053,12336
2014/1/2,34.3,35.8,37.8,33.2,28,42.3,25993,21078,21328,23076,19053,12336
2014/1/1,34.3,35.8,37.8,33.2,28,42.3,25993,21078,20852,22539,19053,12336
2013/12/30,34.3,35.8,37.8,33.2,28,41.8,25993,21078,20852,22539,19053,12336
2013/12/25,33.8,35.3,37.3,32.7,28,41.8,25493,20578,20852,22539,19053,12336
2013/12/23,33.8,35.3,37.3,32.7,28,42,25493,20578,20852,22539,19053,12336
2013/12/18,33.6,35.1,37.1,32.5,28,42,25293,20378,20852,22539,19053,12336
2013/12/16,33.6,35.1,37.1,32.5,28,42.5,25293,20378,20852,22539,19053,12336
2013/12/11,33.9,35.4,37.4,32.9,28,42.5,25693,20778,20852,22539,19053,12336
2013/12/9,33.9,35.4,37.4,32.9,28,42,25693,20778,20852,22539,19053,12336
2013/12/4,33.9,35.4,37.4,32.8,28,42,25593,20678,20852,22539,19053,12336
2013/12/2,33.9,35.4,37.4,32.8,28,41.5,25593,20678,20852,22539,19053,12336
2013/11/25,33.5,35,37,32.3,28,41.5,25093,20178,21168,22842,19053,12336
2013/11/18,33.2,34.7,36.7,32,28,41.5,24793,19878,21168,22842,19053,12336
2013/11/13,32.9,34.4,36.4,31.7,28,41.5,24493,19578,21168,22842,19053,12336
2013/11/11,32.9,34.4,36.4,31.7,28,42,24493,19578,21168,22842,19053,12336
2013/11/2,33.4,34.9,36.9,32.2,28,42,24993,20078,21168,22842,19053,12336
2013/10/30,33.4,34.9,36.9,32.2,28,42,24993,20078,21162,23108,19053,12336
2013/10/28,33.4,34.9,36.9,32.2,28,42.5,24993,20078,21162,23108,19053,12336
2013/10/23,33.6,35.1,37.1,32.4,28,42.5,25193,20278,21162,23108,19053,12336
2013/10/16,33.6,35.1,37.1,32.4,28,42,25193,20278,21162,23108,19053,12336
2013/10/14,33.6,35.1,37.1,32.4,28,41.5,25193,20278,21162,23108,19053,12336
2013/10/7,33.3,34.8,36.8,32.2,28,41.5,24993,20078,21162,23108,19053,12336
2013/10/2,33.5,35,37,32.4,28,41.5,25193,20278,21162,23108,19053,12336
2013/9/30,33.5,35,37,32.4,28,42,25193,20278,21202,22928,19053,12336
2013/9/25,33.9,35.4,37.4,32.8,28,42,25593,20678,21202,22928,19053,12336
2013/9/23,33.9,35.4,37.4,32.8,28,42.5,25593,20678,21202,22928,19053,12336
2013/9/18,34.2,35.7,37.7,33.2,28,42.5,25993,21078,21202,22928,19053,12336
2013/9/16,34.2,35.7,37.7,33.2,28,43,25993,21078,21202,22928,19053,12336
2013/9/9,34.5,36,38,33.5,28,43,26293,21378,21202,22928,19053,12336
2013/9/4,34.7,36.2,38.2,33.6,28,43,26393,21478,21202,22928,19053,12336
2013/9/2,34.7,36.2,38.2,33.6,28,42,26393,21478,21202,22928,19053,12336
2013/8/26,34,35.5,37.5,32.9,28,42,25693,20778,21158,22720,19053,12336
2013/8/21,33.8,35.3,37.3,32.7,28,42,25493,20578,21158,22720,19053,12336
2013/8/19,33.8,35.3,37.3,32.7,28,41.5,25493,20578,21158,22720,19053,12336
2013/8/12,33.5,35,37,32.3,28,41.5,25093,20178,21158,22720,19053,12336
2013/8/5,33.6,35.1,37.1,32.4,28,41.5,25193,20278,21158,22720,19053,12336
2013/8/2,33.5,35,37,32.4,28,41.5,25193,20278,21158,22720,19053,12336
2013/7/22,33.5,35,37,32.4,28,41.5,25193,20278,21780,23005,19053,12336
2013/7/17,33.4,34.9,36.9,32.2,28,41.5,24993,20078,21780,23005,19053,12336
2013/7/15,33.4,34.9,36.9,32.2,28,41,24993,20078,21780,23005,19053,12336
2013/7/10,32.9,34.4,36.4,31.7,28,41,24493,19578,21780,23005,19053,12336
2013/7/8,32.9,34.4,36.4,31.7,28,40.5,24493,19578,21780,23005,19053,12336
2013/7/3,32.5,34,36,31.3,28,40.5,24093,19178,21780,23005,19053,12336
2013/7/2,32.5,34,36,31.3,28,41,24093,19178,21780,23005,19053,12336
2013/7/1,32.5,34,36,31.3,28,41,24093,19178,21102,22462,19053,12336
2013/6/24,33,34.5,36.5,31.8,28,41,24593,19678,21102,22462,19053,12336
2013/6/19,32.8,34.3,36.3,31.5,28,41,24293,19378,21102,22462,19053,12336
2013/6/17,32.8,34.3,36.3,31.5,28,40.5,24293,19378,21102,22462,19053,12336
