調價日期,無鉛汽油92,無鉛汽油95,無鉛汽油98,超級/高級柴油,二行程無鉛,煤油,甲種漁船油(KL),乙種漁船油(KL),低硫燃料油(0.5%)(KL),甲種低硫燃料油/低硫鍋爐油(0.5%)(KL),特種低硫燃料油(KL),低硫鍋爐油(1%)(KL)
2020-02-17,24.9,26.4,28.4,22.6,,30.2,15393.0,10478.0,16568.0,17246.0,,
2020-02-11,24.9,26.4,28.4,22.7,,30.2,15493.0,10578.0,16568.0,17246.0,,
2020-02-10,24.9,26.4,28.4,22.7,,32.2,15493.0,10578.0,16568.0,17246.0,,
2020-02-06,25.9,27.4,29.4,23.7,,32.2,16493.0,11578.0,16568.0,17246.0,,
2020-02-05,25.9,27.4,29.4,23.7,,32.2,16493.0,11578.0,15812.0,16606.0,,
2020-02-03,25.9,27.4,29.4,23.7,,35.1,16493.0,11578.0,15812.0,16606.0,,
2020-01-27,26.8,28.3,30.3,24.7,,35.1,17493.0,12578.0,15812.0,16606.0,,
2020-01-22,27.1,28.6,30.6,25.0,,35.1,17793.0,12878.0,15812.0,16606.0,,
2020-01-20,27.1,28.6,30.6,25.0,,37.1,17793.0,12878.0,15812.0,16606.0,,
2020-01-15,27.8,29.3,31.3,25.7,,37.1,18493.0,13578.0,15812.0,16606.0,,
2020-01-13,27.8,29.3,31.3,25.7,,,18493.0,13578.0,15812.0,16606.0,,
2020-01-06,,,,25.6,,,18393.0,13478.0,15812.0,16606.0,,
